date,revenue,purchases,salaries,rent,other_expenses
2021-09-24,1000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-25,52000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-26,30000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-27,30000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-28,42000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-29,38000.0,20000.0,0.0,1666.6666666666667,0.0
2021-09-30,70000.0,20000.0,0.0,1666.6666666666667,0.0
2021-10-01,56451.6129032258,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-02,50000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-03,26000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-04,30000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-05,28000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-06,25000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-07,80000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-08,56451.6129032258,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-09,25000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-10,25000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-11,40000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-12,30000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-13,44000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-14,70000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-15,56451.6129032258,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-16,77000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-17,90000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-18,100000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-19,28000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-20,34000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-21,80000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-22,5000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-23,45000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-24,34000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-25,45000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-26,29000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-27,52000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-28,60000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-29,56451.6129032258,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-30,28000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-10-31,34000.0,16475.91935483871,0.0,2903.2258064516127,0.0
2021-12-01,30000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-02,60000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-03,48709.67741935484,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-04,40000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-05,40000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-06,30000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-07,30000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-08,44000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-09,65000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-10,48709.67741935484,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-11,62000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-12,28000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-13,40000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-14,42000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-15,44000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-16,83000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-17,8000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-18,49000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-19,23000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-20,41000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-21,26000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-22,46000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-23,80000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-24,12000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-25,47000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-26,40000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-27,27000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-28,31000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-29,30000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-30,80000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2021-12-31,110000.0,16844.645161290322,9864.821290322581,2903.2258064516127,0.0
2022-01-01,48387.096774193546,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-02,40000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
2022-01-03,36000.0,16838.709677419356,11290.322580645161,2903.2258064516127,0.0
