date,revenue,purchases,salaries,rent,other_expenses
2025-01-23,57000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-24,65000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-25,52000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-26,33000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-27,44000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-28,76000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-29,50000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-30,59000.0,6289193.23,0.0,5806.451612903225,0.0
2025-01-31,150000.0,6289193.23,0.0,5806.451612903225,0.0
2025-03-01,53000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-02,60000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-03,46000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-04,28000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-05,91000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-06,120000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-07,69000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-08,58000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-09,21000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-10,46000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-11,54000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-12,67000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-13,130000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-14,60000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-15,50000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-16,71000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-17,39000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-18,60000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-19,41000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-20,110000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-21,55000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-22,77000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-23,44000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-24,49000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-25,137000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-26,60000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-27,93000.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-28,0.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-29,0.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-30,0.0,1914001.0,0.0,1451.6129032258063,0.0
2025-03-31,0.0,1914001.0,0.0,1451.6129032258063,0.0
2025-04-01,78000.0,0.0,0.0,6000.0,0.0
2025-04-02,48000.0,0.0,0.0,6000.0,0.0
2025-04-03,53000.0,0.0,0.0,6000.0,0.0
2025-04-04,40000.0,0.0,0.0,6000.0,0.0
2025-04-05,43000.0,0.0,0.0,6000.0,0.0
2025-04-06,45000.0,0.0,0.0,6000.0,0.0
2025-04-07,63000.0,0.0,0.0,6000.0,0.0
2025-04-08,54000.0,0.0,0.0,6000.0,0.0
2025-04-09,52000.0,0.0,0.0,6000.0,0.0
2025-04-10,45000.0,0.0,0.0,6000.0,0.0
2025-04-11,57000.0,0.0,0.0,6000.0,0.0
2025-04-12,58000.0,0.0,0.0,6000.0,0.0
2025-04-13,55000.0,0.0,0.0,6000.0,0.0
2025-04-14,74000.0,0.0,0.0,6000.0,0.0
2025-04-15,29000.0,0.0,0.0,6000.0,0.0
2025-04-16,56000.0,0.0,0.0,6000.0,0.0
2025-04-17,37000.0,0.0,0.0,6000.0,0.0
2025-04-18,36000.0,0.0,0.0,6000.0,0.0
2025-04-19,49000.0,0.0,0.0,6000.0,0.0
2025-04-20,61000.0,0.0,0.0,6000.0,0.0
2025-04-21,61000.0,0.0,0.0,6000.0,0.0
2025-04-22,36000.0,0.0,0.0,6000.0,0.0
2025-04-23,39000.0,0.0,0.0,6000.0,0.0
2025-04-24,57000.0,0.0,0.0,6000.0,0.0
2025-04-25,74000.0,0.0,0.0,6000.0,0.0
2025-04-26,68000.0,0.0,0.0,6000.0,0.0
2025-04-27,70000.0,0.0,0.0,6000.0,0.0
2025-04-28,226000.0,0.0,0.0,6000.0,0.0
2025-04-29,370000.0,0.0,0.0,6000.0,0.0
2025-04-30,60000.0,0.0,0.0,6000.0,0.0
2025-05-01,0.0,800080.1,0.0,5806.451612903225,0.0
2025-05-02,0.0,800080.1,0.0,5806.451612903225,0.0
2025-05-03,0.0,800080.1,0.0,5806.451612903225,0.0
2025-05-04,0.0,800080.1,0.0,5806.451612903225,0.0
2025-05-05,15000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-06,33000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-07,54000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-08,32000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-09,48000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-10,46000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-11,78000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-12,56000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-13,65000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-14,39000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-15,43000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-16,62000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-17,91000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-18,59000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-19,32000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-20,53000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-21,37000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-22,49000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-23,63000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-24,73000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-25,53000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-26,1000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-27,37000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-28,55000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-29,43000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-30,65000.0,800080.1,0.0,5806.451612903225,0.0
2025-05-31,0.0,800080.1,0.0,5806.451612903225,0.0
2025-06-01,60000.0,0.0,0.0,6000.0,0.0
2025-06-02,40000.0,0.0,0.0,6000.0,0.0
2025-06-03,57000.0,0.0,0.0,6000.0,0.0
2025-06-04,41000.0,0.0,0.0,6000.0,0.0
2025-06-05,43000.0,0.0,0.0,6000.0,0.0
2025-06-06,28000.0,0.0,0.0,6000.0,0.0
2025-06-07,40000.0,0.0,0.0,6000.0,0.0
2025-06-08,78000.0,0.0,0.0,6000.0,0.0
2025-06-09,53000.0,0.0,0.0,6000.0,0.0
2025-06-10,47000.0,0.0,0.0,6000.0,0.0
2025-06-11,48000.0,0.0,0.0,6000.0,0.0
2025-06-12,54000.0,0.0,0.0,6000.0,0.0
2025-06-13,71000.0,0.0,0.0,6000.0,0.0
2025-06-14,59000.0,0.0,0.0,6000.0,0.0
2025-06-15,60000.0,0.0,0.0,6000.0,0.0
2025-06-16,66000.0,0.0,0.0,6000.0,0.0
2025-06-17,48000.0,0.0,0.0,6000.0,0.0
2025-06-18,45000.0,0.0,0.0,6000.0,0.0
2025-06-19,50000.0,0.0,0.0,6000.0,0.0
2025-06-20,60000.0,0.0,0.0,6000.0,0.0
2025-06-21,49000.0,0.0,0.0,6000.0,0.0
2025-06-22,79000.0,0.0,0.0,6000.0,0.0
2025-06-23,512000.0,0.0,0.0,6000.0,0.0
2025-06-24,64000.0,0.0,0.0,6000.0,0.0
2025-06-25,33000.0,0.0,0.0,6000.0,0.0
2025-06-26,36000.0,0.0,0.0,6000.0,0.0
2025-06-27,43000.0,0.0,0.0,6000.0,0.0
2025-06-28,55000.0,0.0,0.0,6000.0,0.0
2025-06-29,65000.0,0.0,0.0,6000.0,0.0
2025-06-30,44000.0,0.0,0.0,6000.0,0.0
2025-07-01,36000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-02,48000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-03,90000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-04,126000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-05,270000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-06,3000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-07,0.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-08,10000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-09,32000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-10,60000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-11,56000.0,896258.0,0.0,1290.3225806451612,0.0
2025-07-12,70000.0,896258.0,0.0,1290.3225806451612,0.0
