mois,produit,quantite_totale,valeur_totale,prix_moyen_pondere
2024-01,lavette + brequets,1.0,700.0,700.0
2024-01,lefet courgette,1.0,130.0,130.0
2024-01,lentille,1.0,300.0,300.0
2024-01,les ataches,5.0,100.0,20.0
2024-01,les barquetes 1185,100.0,4300.0,43.0
2024-01,les bons,5.0,500.0,100.0
2024-01,les chifons,5.0,500.0,100.0
2024-01,les crilles 40/60,4.0,3400.0,850.0
2024-01,les dragées,0.725,1450.0,2000.0
2024-01,les fleurs de décoration,19.0,3040.0,160.0
2024-01,les fruits,50.0,6000.0,120.0
2024-01,les gants,2.0,2500.0,1250.0
2024-01,les légumes,1.0,490.0,490.0
2024-01,les petits moules djouza,100.0,500.0,5.0
2024-01,les transferts,15.0,2250.0,150.0
2024-01,levure boulangère,52.0,25480.0,490.0
2024-01,levure boulongère 500g,7.0,5460.0,780.0
2024-01,levure boulongère 750g,3.0,2340.0,780.0
2024-01,levure chimique,1184.0,10050.0,8.488175675675675
2024-01,levure chimique petit,202.0,1860.0,9.207920792079207
2024-01,livraison,3.0,1700.0,566.6666666666666
2024-01,livraison + manutention semoule,1.0,1500.0,1500.0
2024-01,livraison ccf,4.0,2400.0,600.0
2024-01,livraison four,2.0,1200.0,600.0
2024-01,livraison marchandise,1.0,600.0,600.0
2024-01,livraison nakkach,4.0,2000.0,500.0
2024-01,livraison tipaza,2.0,3300.0,1650.0
2024-01,livraison+ manitention semoule,1.0,2500.0,2500.0
2024-01,livraisons ccf,4.0,2400.0,600.0
2024-01,lynda amandes + oeuf semoule +semen maa zehar huile,1.0,7250.0,7250.0
2024-01,légumes,47.0,19180.0,408.0851063829787
2024-01,légumes + salade + épinards,1.0,3000.0,3000.0
2024-01,légumes chakhechoukha,1.0,250.0,250.0
2024-01,légumes couscous,2.0,7200.0,3600.0
2024-01,légumes pour chakhechoukha,2.0,1100.0,550.0
2024-01,légumes rechta,3.0,600.0,200.0
2024-01,maa zehar,123.0,8194.0,66.6178861788618
2024-01,maa zehar zahia,52.0,3260.0,62.69230769230769
2024-01,magarine 500g,32.0,5792.0,181.0
2024-01,maiis,133.0,33150.0,249.24812030075188
2024-01,maiizina,20.0,3800.0,190.0
2024-01,maiizina 25kg,0.5,450.0,900.0
2024-01,mandarine,2.5,700.0,280.0
2024-01,manutention,1.0,1000.0,1000.0
2024-01,manutention semoule,2.0,4500.0,2250.0
2024-01,margarine 500g,32.0,6080.0,190.0
2024-01,margarine dima 500g,18.0,3060.0,170.0
2024-01,margarine fleurial 250g,108.0,9050.0,83.79629629629629
2024-01,margarine fleurial 500g,354.0,67240.0,189.94350282485877
2024-01,margarine fleuriel 500g,126.0,23366.0,185.44444444444446
2024-01,menth seche,0.5,750.0,1500.0
2024-01,metelou3,24.0,1200.0,50.0
2024-01,miel 3 kg,5.0,2400.0,480.0
2024-01,miel 5 kg,17.0,13600.0,800.0
2024-01,miel 500g,1.0,100.0,100.0
2024-01,miel 5kg,15.0,11955.0,797.0
2024-01,miel madina 5 kg,1.0,820.0,820.0
2024-01,miel mordjane 5kg,9.0,7470.0,830.0
2024-01,monche + bali,1.0,360.0,360.0
2024-01,motif temina,12.0,2400.0,200.0
2024-01,motifs,1.0,550.0,550.0
2024-01,motifs bébé,3.0,450.0,150.0
2024-01,motifs omra,2.0,700.0,350.0
2024-01,motifs temina bébé,4.0,600.0,150.0
2024-01,moul bradj,2.0,500.0,250.0
2024-01,moul refiss,1.0,100.0,100.0
2024-01,moules ke3ike3ate,50.0,1750.0,35.0
2024-01,moutard,5.0,1100.0,220.0
2024-01,mrgarine fleurial 500,43.0,8170.0,190.0
2024-01,mtelou3,1.0,50.0,50.0
2024-01,mélange d'olive,1.0,200.0,200.0
2024-01,mélange olive,11.0,700.0,63.63636363636363
2024-01,nacré,1.0,450.0,450.0
2024-01,nakkach,335.0,20540.0,61.3134328358209
2024-01,nakkache,344.0,21040.0,61.16279069767442
2024-01,navet,35.0,3520.0,100.57142857142857
2024-01,navet + courgette,5.0,1100.0,220.0
2024-01,navet courgette,5.0,740.0,148.0
2024-01,netoyage des vitres,1.0,1000.0,1000.0
2024-01,netoyage vitre,2.0,2000.0,1000.0
2024-01,netoyage vitres,3.0,3000.0,1000.0
2024-01,nettoyage vitres,2.0,2000.0,1000.0
2024-01,nevet courgette,2.0,200.0,100.0
2024-01,noix,8.0,10850.0,1356.25
2024-01,noix de cajou,0.5,1250.0,2500.0
2024-01,néo,2.0,400.0,200.0
2024-01,nétoyage vitres,3.0,3000.0,1000.0
2024-01,oeuf,10.0,5600.0,560.0
2024-01,oeufs,18.0,8500.0,472.22222222222223
2024-01,olive,18.5,6750.0,364.86486486486484
2024-01,olive coupé,1.0,600.0,600.0
2024-01,olive coupé + dénoayauté,2.0,1200.0,600.0
2024-01,olive coupée,0.5,300.0,600.0
2024-01,olive dénouayté,1.0,600.0,600.0
2024-01,olive dénoyauté,5.5,3200.0,581.8181818181819
2024-01,olive dénuayté,3.0,1800.0,600.0
2024-01,olive dényauté,7.5,4500.0,600.0
2024-01,olive efillet,1.0,600.0,600.0
2024-01,olive noir,13.5,5400.0,400.0
2024-01,olive éffilet,8.5,4850.0,570.5882352941177
2024-01,olive éffilé,2.0,1200.0,600.0
2024-01,olive éfilet,2.0,1200.0,600.0
2024-01,olive éfillé,0.5,300.0,600.0
2024-01,olive éfilé,2.0,200.0,100.0
2024-01,olives coupées,2.0,1200.0,600.0
2024-01,olives vertes,2.0,1200.0,600.0
2024-01,omo,1.0,250.0,250.0
2024-01,omo poudre,1.0,300.0,300.0
2024-01,optella 10kg,0.25,1220.0,4880.0
2024-01,orage,1.0,260.0,260.0
2024-01,orange,8.5,1450.0,170.58823529411765
2024-01,ouef plateau,2.0,1200.0,600.0
2024-01,pain,61.0,760.0,12.459016393442623
2024-01,pain tacos,42.0,14270.0,339.76190476190476
2024-01,pain tacos 10 pièces dans chaque,13.0,4610.0,354.61538461538464
2024-01,pala,1.0,100.0,100.0
2024-01,papier absorbant,1.0,200.0,200.0
2024-01,papier aluminium,12.0,15000.0,1250.0
2024-01,papier film,2.0,1500.0,750.0
2024-01,papier serviette,2.0,1070.0,535.0
2024-01,pate arome citron,2.0,1600.0,800.0
2024-01,pate d'arome beurre vanille,2.0,1900.0,950.0
2024-01,pate d'arome citron,0.5,390.0,780.0
2024-01,pate d'arome fleur d'oranger,1.0,860.0,860.0
2024-01,pate d'arome vanille,0.5,475.0,950.0
2024-01,pate feuilleté,3.0,1050.0,350.0
2024-01,pate feuilletée,4.0,1140.0,285.0
2024-01,pate feuillté,21.0,6670.0,317.6190476190476
2024-01,pate à filo,7.0,1930.0,275.7142857142857
2024-01,pate à sucre,8.0,1450.0,181.25
2024-01,pate à sucre bibron,8.0,1440.0,180.0
2024-01,pate à sucre nounours,3.0,750.0,250.0
2024-01,pates,2.0,200.0,100.0
2024-01,pates linguini,60.0,7500.0,125.0
2024-01,persil,27.0,810.0,30.0
2024-01,persil+coriandre,3.0,90.0,30.0
2024-01,petit pois,1.0,660.0,660.0
2024-01,petit pois 300g,1.0,200.0,200.0
2024-01,petit pois surgelée,2.0,600.0,300.0
2024-01,petite barquette,51.0,850.0,16.666666666666668
2024-01,petite barquettes,5.0,1750.0,350.0
2024-01,petite barquettes rose,2.0,1200.0,600.0
2024-01,petite barquettes temina,5.0,2500.0,500.0
2024-01,piles,3.0,150.0,50.0
2024-01,piment,1.0,100.0,100.0
2024-01,piment fort,1.0,50.0,50.0
2024-01,piment moulu,1.25,1625.0,1300.0
2024-01,piment rouge,1.0,100.0,100.0
2024-01,pipites de chocolat,1.0,1500.0,1500.0
2024-01,pistache,2.35,9850.0,4191.489361702128
2024-01,pièces pour réparation du locale et magasin+ main d'ouevre,1.0,13000.0,13000.0
2024-01,plateau,1.0,350.0,350.0
2024-01,plateau oeuf,19.0,10400.0,547.3684210526316
2024-01,plateau ouef,22.0,13240.0,601.8181818181819
2024-01,plateaux décorés,2.0,1600.0,800.0
2024-01,plateaux oeuf,51.0,23380.0,458.4313725490196
2024-01,plateaux oeuf*,2.0,900.0,450.0
2024-01,plateaux oeufs,45.0,16340.0,363.1111111111111
2024-01,poche a douille,1.0,350.0,350.0
2024-01,poches à douille,2.0,750.0,375.0
2024-01,poelle,1.0,2200.0,2200.0
2024-01,pois chich,4.0,880.0,220.0
2024-01,poissons,2.0,1000.0,500.0
2024-01,poivre,34.5,6290.0,182.31884057971016
2024-01,poivre +ppivron,6.0,900.0,150.0
2024-01,poivre doux,2.0,260.0,130.0
2024-01,poivre noir,10.0,4610.0,461.0
2024-01,poivre poivron,3.0,700.0,233.33333333333334
2024-01,poivre poivron tomate,1.5,375.0,250.0
2024-01,poivre rouge,3.0,480.0,160.0
2024-01,poivron,15.8,3000.0,189.873417721519
2024-01,pomme,5.0,2400.0,480.0
2024-01,pomme de terre,46.0,4280.0,93.04347826086956
2024-01,pomme de terre carotte,1.0,120.0,120.0
2024-01,poubelle,1.0,5000.0,5000.0
2024-01,poulet,1.25,1000.0,800.0
2024-01,poulet haché,76.0,63327.0,833.25
2024-01,poulet haché + blanc de poulet,96.04,81709.0,850.7809246147439
2024-01,poulet haché + éscalope + blanc,3.7,3515.0,950.0
2024-01,poulet haché -+blanc de poulet,2.25,2025.0,900.0
2024-01,poulet haché et blanc de poulet,7.0,5300.0,757.1428571428571
2024-01,poulet haché+ blanc de poulet,60.0,47181.0,786.35
2024-01,poulet hachée,2.0,1800.0,900.0
2024-01,poulethaché et blanc de poulet,3.0,2700.0,900.0
2024-01,ppier film,1.0,780.0,780.0
2024-01,presse café,1.0,2100.0,2100.0
2024-01,pril isis,2.0,630.0,315.0
2024-01,prise,1.0,150.0,150.0
2024-01,publication instagram,1.0,1250.0,1250.0
2024-01,pénalité cnas,1.0,53000.0,53000.0
2024-01,quissetes,5.0,150.0,30.0
2024-01,quissetes 12,15.0,900.0,60.0
2024-01,quissetes blanc num 12,37.0,2315.0,62.567567567567565
2024-01,quissetes dorés,4.0,400.0,100.0
2024-01,quissetes num 10,1.0,1220.0,1220.0
2024-01,quissetes num 12,1.0,870.0,870.0
2024-01,quissetes num 8,1.0,1000.0,1000.0
2024-01,quissettes baklawa,4.0,1000.0,250.0
2024-01,quissettes blanc num 12,790.0,1185.0,1.5
2024-01,quissettes cigares,10.0,300.0,30.0
2024-01,raisins sec,2.5,2900.0,1160.0
2024-01,raisins secs,2.0,1800.0,900.0
2024-01,rande,1.0,150.0,150.0
2024-01,rass el7anout,1.0,100.0,100.0
2024-01,recharege mobile + internet,1.0,13000.0,13000.0
2024-01,rechta,1634.0,198000.0,121.1750305997552
2024-01,rechta slimane,56.0,5630.0,100.53571428571429
2024-01,rechta yasmine,2.0,240.0,120.0
2024-01,registre,2.0,600.0,300.0
2024-01,registre des commandes,1.0,430.0,430.0
2024-01,reste,1.0,1000.0,1000.0
2024-01,riz,2.0,500.0,250.0
2024-01,riz basmati,7.0,2100.0,300.0
2024-01,riz étuvé,1.0,250.0,250.0
2024-01,riz étuvé 500g,1.0,120.0,120.0
2024-01,rzchta,15.0,1500.0,100.0
2024-01,réparation cocotte,1.0,300.0,300.0
2024-01,réparation four,1.0,3000.0,3000.0
2024-01,sac croissant,20.0,15100.0,755.0
2024-01,sac croissant 17,2.0,1250.0,625.0
2024-01,sac croissant 18,3.0,1720.0,573.3333333333334
2024-01,sac croissant 23,4.5,3750.0,833.3333333333334
2024-01,sac croissant 24,3.0,2350.0,783.3333333333334
2024-01,sac croissant num 18 400 pièces,1.0,560.0,560.0
2024-01,sac croissant num 23 400 pièces,1.0,750.0,750.0
2024-01,sac croissants 23,1.0,850.0,850.0
2024-01,sac poubelle,16.0,4235.0,264.6875
2024-01,sac poubelle 100 lites,2.0,400.0,200.0
2024-01,sachet 5kg,10.0,1300.0,130.0
2024-01,sachet blanc 5kg,5.0,5650.0,1130.0
2024-01,sachet de congelation 3kg,3.0,150.0,50.0
2024-01,sachet de congélation,6.0,1525.0,254.16666666666666
2024-01,sachet de congélation 1kg,1.0,1400.0,1400.0
2024-01,sachet de sucre,75.0,600.0,8.0
2024-01,sachet poubelle,1.0,220.0,220.0
2024-01,sachet tranparent,20.0,950.0,47.5
2024-01,sachet transparent,5.0,300.0,60.0
2024-01,sachet transparents,1.0,1150.0,1150.0
2024-01,sachets,200.0,200.0,1.0
2024-01,sachets blanc 5kg,23.5,19490.0,829.3617021276596
2024-01,sachets blanc 5kg brahim,1.0,150.0,150.0
2024-01,sachets de congélation,5.0,250.0,50.0
2024-01,sachets de congélation 3kg,20.0,900.0,45.0
2024-01,sachets pain transparent,10.0,850.0,85.0
2024-01,sachets tarnsparents pain,1.0,1000.0,1000.0
2024-01,sachets transparant pain,10.0,1000.0,100.0
2024-01,sachets transparent,1.0,950.0,950.0
2024-01,sachets transparents,6.0,1150.0,191.66666666666666
2024-01,salade,71.5,8755.0,122.44755244755245
2024-01,salade +salade+ thym,3.0,450.0,150.0
2024-01,salade +épinards,5.0,200.0,40.0
2024-01,salade patavia,2.0,260.0,130.0
2024-01,salade tomate,1.0,400.0,400.0
2024-01,salade verte,1.0,130.0,130.0
2024-01,salde,3.0,210.0,70.0
2024-01,samsa,60.0,3300.0,55.0
2024-01,sandwiches,15.0,3750.0,250.0
2024-01,sanoudj,1.5,1800.0,1200.0
2024-01,sanoudj+ 7abet 7alawa+ djeldjelan,5.0,5000.0,1000.0
2024-01,sardine,4.0,3160.0,790.0
2024-01,sardine +thé + pomme de terre + na3ana3,1.0,1170.0,1170.0
2024-01,sauce barbcue + sauce fromagère,2.0,700.0,350.0
2024-01,sauce fromage,3.0,1050.0,350.0
2024-01,sauce fromagère,2.0,700.0,350.0
2024-01,sauce tomate cab,6.0,1020.0,170.0
2024-01,"sauce tomate cab 2,5",1.0,650.0,650.0
2024-01,sauce tomate jambo,2.0,450.0,225.0
2024-01,schet de pain transprent,1.0,1000.0,1000.0
2024-01,sel,177.0,4706.0,26.587570621468927
2024-01,sel hymalaya,1.0,500.0,500.0
2024-01,sel inasel,5.0,300.0,60.0
2024-01,selecto,24.0,1032.0,43.0
2024-01,selerie,2.0,200.0,100.0
2024-01,"semen 1,8kg",12.0,9720.0,810.0
2024-01,"semen madina 1,8kg",59.0,47250.0,800.8474576271186
2024-01,semoul moyenne moula 10kg,4.0,2600.0,650.0
2024-01,semoule blé complet,5.0,5000.0,1000.0
2024-01,semoule fine 10kg,44.0,16280.0,370.0
2024-01,semoule fine 25kg,139.0,141000.0,1014.3884892086331
2024-01,semoule fine 25kg mama,6.0,7200.0,1200.0
2024-01,semoule fine 25kg sahel,6.0,6100.0,1016.6666666666666
2024-01,semoule fine 5kg,2.0,640.0,320.0
2024-01,semoule fine agrodive 25kg,15.0,15000.0,1000.0
2024-01,semoule fine elalia 5kg,5.0,1900.0,380.0
2024-01,semoule fine mama 25kg,15.0,16200.0,1080.0
2024-01,semoule fine moula 10kg,3.0,1650.0,550.0
2024-01,semoule fine sahel 25kg,59.0,59000.0,1000.0
2024-01,semoule fine sim 25kg,6.0,6000.0,1000.0
2024-01,semoule fine sosimie 10kg,10.0,3700.0,370.0
2024-01,semoule gros moula 10kg,2.0,2800.0,1400.0
2024-01,semoule grosse,2.0,500.0,250.0
2024-01,semoule grosse 1kg,10.0,1500.0,150.0
2024-01,semoule grosse 2kg,3.0,810.0,270.0
2024-01,semoule grosse moula,12.0,3120.0,260.0
2024-01,semoule grosse moula 2kg,1.0,280.0,280.0
2024-01,semoule grosses mama 2kg,1.0,250.0,250.0
2024-01,semoule mama 2kg,18.0,4488.0,249.33333333333334
2024-01,semoule moula,7.5,4350.0,580.0
2024-01,semoule moula 10kg,2.0,1160.0,580.0
2024-01,semoule moula 2kg,6.0,1452.0,242.0
2024-01,semoule moula grosses 2kg,2.0,600.0,300.0
2024-01,semoule moula moyen + grosse 10kg,2.0,1900.0,950.0
2024-01,semoule moula moyenne 1 kg,2.0,300.0,150.0
2024-01,semoule moula moyenne 10kg,4.0,2400.0,600.0
2024-01,semoule moula moyenne 2kg,36.0,8820.0,245.0
2024-01,semoule moula moyenne 5kg,4.0,1320.0,330.0
2024-01,semoule moyenne 25kg,6.0,6400.0,1066.6666666666667
2024-01,semoule moyenne 25kg sahel,9.0,9000.0,1000.0
2024-01,semoule moyenne 2kg mama,2.0,550.0,275.0
2024-01,semoule moyenne 2kg moula,6.0,1500.0,250.0
2024-01,semoule moyenne moula 10kg,2.0,1300.0,650.0
2024-01,semoule moyenne moula 2kg,26.0,6740.0,259.2307692307692
2024-01,semoule moyenne sahel 25kg,2.0,2000.0,1000.0
2024-01,semoule moyenne sim 10kg,11.0,4950.0,450.0
2024-01,semoule orge,2.0,400.0,200.0
2024-01,semoule sahel 10kg,7.0,4200.0,600.0
2024-01,semoule sim moyenne 10kg,5.0,2500.0,500.0
2024-01,semoule sousimie 10kg,10.0,3700.0,370.0
2024-01,serpillière,2.0,240.0,120.0
2024-01,serpièllere,2.0,200.0,100.0
2024-01,serpièrre,3.0,600.0,200.0
2024-01,serplliere,1.0,150.0,150.0
2024-01,serviette,30.0,960.0,32.0
2024-01,serviette en papier,22.0,955.0,43.40909090909091
2024-01,shweps canette,48.0,3696.0,77.0
2024-01,sifon,2.0,600.0,300.0
2024-01,soda hamoud 25 cl,18.0,525.6,29.2
2024-01,sofiane chats,1.0,500.0,500.0
2024-01,sofiane repas,1.0,6000.0,6000.0
2024-01,sos cafard,2.0,30000.0,15000.0
2024-01,sos cafards,1.0,15000.0,15000.0
2024-01,speed fire,1.0,850.0,850.0
2024-01,storm magasin,1.0,2000.0,2000.0
2024-01,storm modem local,1.0,1500.0,1500.0
2024-01,storm modem local+magasin,2.0,3000.0,1500.0
2024-01,storm portable magasin,1.0,2000.0,2000.0
2024-01,sucre,1.0,280.0,280.0
2024-01,sucre cristalisé,68.0,6680.0,98.23529411764706
2024-01,sucre cristalisé 1kg,12.0,1080.0,90.0
2024-01,sucre cristalisé 25kg,9.0,11070.0,1230.0
2024-01,sucre de datte,1.0,200.0,200.0
2024-01,sucre glace,112.0,13150.0,117.41071428571429
2024-01,sucre glace fabalco,47.0,5720.0,121.70212765957447
2024-01,sucre glace skor 700g,14.0,1610.0,115.0
2024-01,tabouri,2.0,800.0,400.0
2024-01,tadjine,1.0,400.0,400.0
2024-01,tagliatelle,1.0,230.0,230.0
2024-01,tansfou,1.0,450.0,450.0
2024-01,tapis,3.0,750.0,250.0
2024-01,tapis anti dérrapage,1.0,10000.0,10000.0
2024-01,teliteli,1.0,200.0,200.0
2024-01,tenidjera,1.0,3800.0,3800.0
2024-01,terida,27.0,5140.0,190.37037037037038
2024-01,thermos,2.0,4000.0,2000.0
2024-01,"thon 1,8",2.0,3800.0,1900.0
2024-01,thon 1kg,13.0,13030.0,1002.3076923076923
2024-01,thon 2kg,17.0,31600.0,1858.8235294117646
2024-01,thon 400g,2.0,1300.0,650.0
2024-01,thouma + dattes fourées,1.0,3000.0,3000.0
2024-01,thym,11.0,1500.0,136.36363636363637
2024-01,thé,21.0,4950.0,235.71428571428572
2024-01,thé + kaleb elouz,1.0,1200.0,1200.0
2024-01,tofia 2kg,1.0,970.0,970.0
2024-01,tofia caramel,5.0,5870.0,1174.0
2024-01,tofia caramel 2kg,1.0,930.0,930.0
2024-01,toile seree,2.0,400.0,200.0
2024-01,toile série,2.0,400.0,200.0
2024-01,tomate,21.7,2114.0,97.41935483870968
2024-01,tomate cerise,14.0,4050.0,289.2857142857143
2024-01,tomate concentre,1.0,330.0,330.0
2024-01,tomate concentrée,12.0,3840.0,320.0
2024-01,tomate conserve,49.0,15020.0,306.53061224489795
2024-01,tomate conserve 1kg,74.0,21165.0,286.0135135135135
2024-01,tomate conserve kingtom,16.0,5180.0,323.75
2024-01,tomate consreve 1kg,12.0,2880.0,240.0
2024-01,tomate fraiche,141.7,12580.0,88.77911079745942
2024-01,tomate fraiche dure,2.5,200.0,80.0
2024-01,tomate fraiche sauce tomate,5.0,300.0,60.0
2024-01,tomate fraîche,13.0,1440.0,110.76923076923077
2024-01,tommate sauce tomate,4.0,240.0,60.0
2024-01,transfert 3id,4.0,1000.0,250.0
2024-01,transfert 3omera,2.0,400.0,200.0
2024-01,transfert spéciale yanayer,12.0,1440.0,120.0
2024-01,transfet bébé,5.0,1600.0,320.0
2024-01,transport marchandise,2.0,1200.0,600.0
2024-01,transport personelle,1.0,1000.0,1000.0
2024-01,transport personnel,3.0,3100.0,1033.3333333333333
2024-01,transport semoule,2.0,4000.0,2000.0
2024-01,trust clean,1.0,300.0,300.0
2024-01,vanille,2.5,1437.5,575.0
2024-01,vanille baraka,0.5,1000.0,2000.0
2024-01,viande,6.0,5900.0,983.3333333333334
2024-01,viande d'ageau,10.0,27000.0,2700.0
2024-01,viande d'agneau,2.7,7790.0,2885.185185185185
2024-01,viande de boeuf,2.0,2400.0,1200.0
2024-01,viande de mouton,3.0,1650.0,550.0
2024-01,viande hachée,39.25,48325.0,1231.2101910828026
2024-01,viande morceau,2.0,1200.0,600.0
2024-01,viande morceaux,163.1,156632.5,960.346413243409
2024-01,viande morceaux d'agneau,5.0,1750.0,350.0
2024-01,viande morceaux de veau,5.0,1000.0,200.0
2024-01,viande steak,2.0,1500.0,750.0
2024-01,vinigrette,5.0,1320.0,264.0
2024-01,werd chouche,0.15,1300.0,8666.666666666666
2024-01,yaourt,102.0,2700.0,26.470588235294116
2024-01,yasmine tarte,2.0,2000.0,1000.0
2024-01,yassir,2.0,1400.0,700.0
2024-01,ze3itera,7.0,2250.0,321.42857142857144
2024-01,zebib,1.0,1600.0,1600.0
2024-01,zohra femme de ménage,1.0,1500.0,1500.0
2024-01,zthym,5.0,250.0,50.0
2024-01,épice,10.0,1500.0,150.0
2024-01,épice chetiteha,2.0,300.0,150.0
2024-01,épice chorba,1.0,200.0,200.0
2024-01,épice fromage,3.5,1450.0,414.2857142857143
2024-01,épice poisson + paela + poulet,4.0,1000.0,250.0
2024-01,épice poulet,6.3,5250.0,833.3333333333334
2024-01,épice poulet + épice fromage,5.0,1000.0,200.0
2024-01,épices,12.0,850.0,70.83333333333333
2024-01,épices ail + ognion+ couscouss,3.0,600.0,200.0
2024-01,épices poulet,1.0,500.0,500.0
2024-01,épinard,6.0,180.0,30.0
2024-01,épinard + ma3ednouss,4.0,120.0,30.0
2024-01,épinards,75.0,2330.0,31.066666666666666
2024-01,épinards + salade,1.0,300.0,300.0
2024-01,épinardzs,5.0,150.0,30.0
2024-03,3akeri,4.8,7200.0,1500.0
2024-03,3akeri + epice,2.0,400.0,200.0
2024-03,9erefa 3oud,1.0,60.0,60.0
2024-03,9etayef,151.0,11220.0,74.30463576158941
2024-03,abricot séchet,0.2,300.0,1500.0
2024-03,adel sac caba p /800,2.0,1700.0,850.0
2024-03,ail,1.3,265.0,203.84615384615384
2024-03,ail moulu,0.35,525.0,1500.0
2024-03,aluminium,4.0,7200.0,1800.0
2024-03,amande blanc,15.0,25500.0,1700.0
2024-03,amande moulu,33.0,42900.0,1300.0
2024-03,amande éfilet,0.5,1000.0,2000.0
2024-03,amandes blanc,5.0,8750.0,1750.0
2024-03,amina baghrir,1.0,63000.0,63000.0
2024-03,anchois,1.0,200.0,200.0
2024-03,ancre cachet,1.0,650.0,650.0
2024-03,assiètes metelou3,20.0,700.0,35.0
2024-03,bali,1.0,300.0,300.0
2024-03,barquettes 1056,50.0,1000.0,20.0
2024-03,barquettes 1325,3.0,240.0,80.0
2024-03,basmati,1.0,450.0,450.0
2024-03,bessel,265.0,20650.0,77.9245283018868
2024-03,blanc de poulet,32.05,28055.0,875.3510140405616
2024-03,blanc de poulet et poulet haché,3.0,3300.0,1100.0
2024-03,boite 24,2.0,2300.0,1150.0
2024-03,boite 36,1.0,1200.0,1200.0
2024-03,boite transparent 1000ccl,50.0,590.0,11.8
2024-03,boite transparent 2000ccl,50.0,750.0,15.0
2024-03,boite transparent 500ccl,50.0,575.0,11.5
2024-03,boites,2.0,1300.0,650.0
2024-03,boites 22 litre,3.0,1950.0,650.0
2024-03,boites 36,6.0,6750.0,1125.0
2024-03,boites 48/07,3.0,4050.0,1350.0
2024-03,boites 48/10,3.0,4950.0,1650.0
2024-03,boites 500ccl,100.0,1350.0,13.5
2024-03,boites 8,2.0,1900.0,950.0
2024-03,boites de gants,1.0,1000.0,1000.0
2024-03,cannelle,1.0,100.0,100.0
2024-03,cerise confie,2.0,4500.0,2250.0
2024-03,chakhechoukha messiliya,1.0,250.0,250.0
2024-03,chakhechoukhate dhefer,2.0,500.0,250.0
2024-03,chaplure,2.0,260.0,130.0
2024-03,cheddar,9.25,18565.0,2007.027027027027
2024-03,chocolat wedjedane blanc,4.0,940.0,235.0
2024-03,chocolat wedjedane noir,1.0,235.0,235.0
2024-03,chocolat wedjedane noisette,1.0,235.0,235.0
2024-03,citron,51.0,7600.0,149.01960784313727
2024-03,coca canette,24.0,1368.0,57.0
2024-03,colorant blanc,2.0,400.0,200.0
2024-03,confiture 1 kg,2.0,480.0,240.0
2024-03,coriandre + mentth,7.0,210.0,30.0
2024-03,coriandre + mentth+ épinard,17.0,510.0,30.0
2024-03,coucouc,4.0,800.0,200.0
2024-03,courgette carottes,2.0,100.0,50.0
2024-03,courgette navet,2.0,100.0,50.0
2024-03,crevettes,4.0,5200.0,1300.0
2024-03,crème liquide,26.0,6660.0,256.15384615384613
2024-03,crème liquide 500ml,2.0,500.0,250.0
2024-03,crème liquide 900 ml,2.0,700.0,350.0
2024-03,crème liquide soumam 500ml,19.0,4870.0,256.3157894736842
2024-03,cuisses,3.0,600.0,200.0
2024-03,cuisses de poulet,39.0,15480.0,396.9230769230769
2024-03,curdent,6.0,600.0,100.0
2024-03,cème fraiche 450ml,2.0,500.0,250.0
2024-03,cème fraiche 950ml,1.0,400.0,400.0
2024-03,deyoul,602.0,67520.0,112.15946843853821
2024-03,deyoul grande taille,267.0,33080.0,123.89513108614233
2024-03,deyoul moyen,20.0,2400.0,120.0
2024-03,deyoul petite taille,180.0,18800.0,104.44444444444444
2024-03,divers,1.0,560.0,560.0
2024-03,djeldjlan,1.0,750.0,750.0
2024-03,djouz,0.5,800.0,1600.0
2024-03,douara,1.0,2000.0,2000.0
2024-03,dragée,0.4,1000.0,2500.0
2024-03,décoration 3arayech,12.0,2400.0,200.0
2024-03,décoration ramadan,3.0,1800.0,600.0
2024-03,détergents,1.0,600.0,600.0
2024-03,eau mineral 2 litres,6.0,1440.0,240.0
2024-03,escalpoe,0.5,500.0,1000.0
2024-03,facture éléctricité locale,1.0,12000.0,12000.0
2024-03,facture éléctricité magasin,1.0,20500.0,20500.0
2024-03,farine 10kg,5.0,3000.0,600.0
2024-03,farine 5 kg,2.0,600.0,300.0
2024-03,farine sim 1kg,79.0,6636.0,84.0
2024-03,farine sosimie 5kg,12.0,3600.0,300.0
2024-03,felfel gunaoua,0.5,1500.0,3000.0
2024-03,ferik,2.0,760.0,380.0
2024-03,fleurial 250g,26.0,2210.0,85.0
2024-03,fleurial 500g,12.0,2340.0,195.0
2024-03,fromage bidon,5.0,4230.0,846.0
2024-03,"fromage bidon 1,8kg",7.0,5150.0,735.7142857142857
2024-03,"fromage bidon 2,2kg",2.0,1700.0,850.0
2024-03,fromage bidon 2kg,2.0,1600.0,800.0
2024-03,"fromage bidon 3,8kg",1.0,1400.0,1400.0
2024-03,"fromage bidon monte d'or 3,8kg",1.0,1450.0,1450.0
2024-03,fromage slices,64.0,12880.0,201.25
2024-03,fromage speciale pizza,2.0,1600.0,800.0
2024-03,fromage spéciale pizzas,16.0,3350.0,209.375
2024-03,fruits de mer,2.0,1000.0,500.0
2024-03,gherss,16.0,3600.0,225.0
2024-03,gherss ghazala sous vide,4.0,1000.0,250.0
2024-03,hamissa,21.0,4150.0,197.61904761904762
